time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,emailservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,currencyservice_error,frontend_error,frontend-external_error,productcatalogservice_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705354461,0.6645236960045832,1.9458509107756399,0.41383435651801903,18.7642986391693,0.2939453279531612,6.746815786391763,0.6267153889398598,3.4232452492161745,2.565454428285997,0.2718553632455098,0.2212583792393941,111607808,43520000,12001280,40304640,43212800,16109568,38203392,10268672,44998656,3018752,8900608,78115.76237246115,0,0,22577.444603682063,4,4,9,4,3,30,3,4,4,4,3,15.4,25.867,1,80.858,1,12.867,13.267,1,144,18.267,7.133,0,0,0,0,0.0030057887120115774,0.003247524752475248,0.20227272727272727,0.0619933786649917,0.0030476190476190477,0.1812370062370062,0.00335,0.002021749190189727,0.007476158038147138,0.0028321167883211683,0.0046520984081041975,0.00570987654320988,0.45833333333333337,0.09843717223903715,0.004685714285714286,0.7003496503496499,0.006642857142857142,0.004405830633965757,0.009729564032697546,0.004578102189781022
1705354462,0.6645236960045832,1.9458509107756399,0.41383435651801903,18.7642986391693,0.2939453279531612,6.746815786391763,0.6267153889398598,3.4232452492161745,2.565454428285997,0.2718553632455098,0.2295626169832825,111607808,43520000,12001280,40304640,43212800,16109568,38203392,10268672,44998656,3018752,8892416,78115.76237246115,0,0,22577.444603682063,4,4,9,4,3,30,3,4,4,4,3,14.867,25.867,1,78.331,1,12.867,12.6,1,143.6,17.933,7.067,0,0,0,0,0.003006060606060606,0.003224,0.20603448275862069,0.06198686371100165,0.0030476190476190477,0.18336980306345732,0.00335,0.0019952471482889735,0.007472027972027972,0.00282962962962963,0.00465939393939394,0.005064516129032255,0.496875,0.09940339354132459,0.004685714285714286,0.7192857142857141,0.006642857142857142,0.0044005703422053235,0.009729370629370628,0.004577777777777778
1705354463,0.6645236960045832,1.9458509107756399,0.41383435651801903,18.7642986391693,0.2939453279531612,6.746815786391763,0.6267153889398598,3.4232452492161745,2.565454428285997,0.26318055654402567,0.2295626169832825,111607808,43520000,12001280,40304640,43212800,16109568,38203392,10268672,44998656,3018752,8892416,78115.76237246115,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.867,25.867,1,78.331,1,12.867,12.6,1,143.6,17.933,7.067,0,0,0,0,0.003006060606060606,0.003224,0.20603448275862069,0.06198686371100165,0.0030476190476190477,0.18336980306345732,0.003444444444444444,0.0019952471482889735,0.007472027972027972,0.00282962962962963,0.00465939393939394,0.005064516129032255,0.496875,0.09940339354132459,0.004685714285714286,0.7192857142857141,0.00725,0.0044005703422053235,0.009729370629370628,0.004577777777777778
1705354464,0.6205993019958447,1.9458509107756399,0.41383435651801903,18.7642986391693,0.2939453279531612,6.746815786391763,0.6267153889398598,3.4232452492161745,2.565454428285997,0.26318055654402567,0.2295626169832825,111607808,43520000,12001280,40304640,43212800,16109568,38203392,10268672,44998656,3018752,8892416,67008.39786236231,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.867,25.867,1,78.331,1,12.733,12.6,1,144.067,17.933,7.067,0,0,0,0,0.003006060606060606,0.003224,0.20603448275862069,0.06198686371100165,0.0030476190476190477,0.18354651162790697,0.003444444444444444,0.0019896808255339565,0.007472027972027972,0.00282962962962963,0.00465939393939394,0.005064516129032255,0.496875,0.09940339354132459,0.004685714285714286,0.7407801418439719,0.00725,0.004401775857931365,0.009729370629370628,0.004577777777777778
1705354465,0.6205993019958447,1.9458509107756399,0.41383435651801903,18.7642986391693,0.2939453279531612,6.6761557303526535,0.6267153889398598,3.4232452492161745,2.565454428285997,0.26318055654402567,0.2295626169832825,111607808,43520000,12001280,40304640,43212800,16449536,38203392,10268672,44998656,3018752,8892416,67008.39786236231,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.867,24.267,1,78.331,1,12.733,12.6,1,144.067,17.933,7.067,0,0,0,0,0.003006060606060606,0.0032581967213114755,0.20603448275862069,0.06198686371100165,0.0030476190476190477,0.18354651162790697,0.003444444444444444,0.0019896808255339565,0.007472027972027972,0.00282962962962963,0.00465939393939394,0.006295081967213118,0.496875,0.09940339354132459,0.004685714285714286,0.7407801418439719,0.00725,0.004401775857931365,0.009729370629370628,0.004577777777777778
1705354466,0.6205993019958447,1.9458509107756399,0.41383435651801903,18.7642986391693,0.2939453279531612,6.6761557303526535,0.620039463299134,3.4232452492161745,2.565454428285997,0.26318055654402567,0.2295626169832825,111607808,43520000,12001280,40304640,43212800,16449536,38645760,10268672,44998656,3018752,8892416,67008.39786236231,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.867,24.267,1,78.331,1,12.733,12.6,1,144.067,17.933,7.067,0,0,0,0,0.003006060606060606,0.0032581967213114755,0.20603448275862069,0.06198686371100165,0.0030476190476190477,0.18354651162790697,0.003444444444444444,0.0019896808255339565,0.007472027972027972,0.00282962962962963,0.00465939393939394,0.006295081967213118,0.496875,0.09940339354132459,0.004685714285714286,0.7407801418439719,0.00725,0.004401775857931365,0.009729370629370628,0.004577777777777778
1705354467,0.6205993019958447,1.9479398793987923,0.41383435651801903,18.7642986391693,0.28818897637795204,6.610115213225424,0.620039463299134,3.4232452492161745,2.565454428285997,0.26318055654402567,0.2295626169832825,111607808,43520000,12001280,40304640,43212800,16449536,38645760,10268672,44998656,3018752,8892416,67008.39786236231,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.867,24.4,1.067,78.264,1.067,12.733,12.6,1.067,143.933,17.933,7.2,0,0,0,0,0.003006060606060606,0.003265979381443299,0.221875,0.06189759036144578,0.0031025641025641025,0.18354651162790697,0.0034,0.001991858237547893,0.007472027972027972,0.00282089552238806,0.00465939393939394,0.006540322580645172,0.8500000000000006,0.09941128148959473,0.004784615384615385,0.7407801418439719,0.007000000000000002,0.0044022030651341,0.009729370629370628,0.004564179104477611
1705354468,0.6409131767109297,1.9479398793987923,0.41383435651801903,18.7642986391693,0.28818897637795204,6.610115213225424,0.620039463299134,3.4232452492161745,2.5867896932937327,0.26318055654402567,0.2295626169832825,111722496,43520000,12001280,40304640,43212800,16449536,38645760,10268672,44900352,3018752,8892416,50206.33299284984,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.867,24.4,1.067,78.264,1.067,12.733,12.6,1.067,143.933,17.933,7.2,0,0,0,0,0.003006060606060606,0.003265979381443299,0.221875,0.06189759036144578,0.0031025641025641025,0.18354651162790697,0.0034,0.001991858237547893,0.007472027972027972,0.00282089552238806,0.00465939393939394,0.006540322580645172,0.8500000000000006,0.09941128148959473,0.004784615384615385,0.7407801418439719,0.007000000000000002,0.0044022030651341,0.009729370629370628,0.004564179104477611
1705354469,0.6409131767109297,1.9479398793987923,0.41383435651801903,18.7642986391693,0.28818897637795204,6.610115213225424,0.620039463299134,3.4232452492161745,2.5867896932937327,0.26318055654402567,0.2295626169832825,111722496,43520000,12001280,40304640,43212800,16449536,38645760,10268672,44900352,3018752,8892416,50206.33299284984,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.867,24.4,1.067,78.264,1.067,12.733,12.6,1.067,143.933,17.933,7.2,0,0,0,0,0.003006060606060606,0.003265979381443299,0.221875,0.06189759036144578,0.0031025641025641025,0.18354651162790697,0.0034,0.001991858237547893,0.007472027972027972,0.00282089552238806,0.00465939393939394,0.006540322580645172,0.8500000000000006,0.09941128148959473,0.004784615384615385,0.7407801418439719,0.007000000000000002,0.0044022030651341,0.009729370629370628,0.004564179104477611
1705354470,0.6409131767109297,1.9479398793987923,0.41383435651801903,15.951790888416703,0.2917359759334623,6.610115213225424,0.620039463299134,3.4232452492161745,2.5867896932937327,0.26318055654402567,0.2295626169832825,111722496,43520000,12001280,40304640,43212800,16449536,38645760,10268672,44900352,3018752,8892416,50206.33299284984,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.867,24.4,1.067,78.264,1.067,12.733,12.6,1.067,143.933,17.933,7.2,0,0,0,0,0.003006060606060606,0.003265979381443299,0.221875,0.06189759036144578,0.0031025641025641025,0.18354651162790697,0.0034,0.001991858237547893,0.007472027972027972,0.00282089552238806,0.00465939393939394,0.006540322580645172,0.8500000000000006,0.09941128148959473,0.004784615384615385,0.7407801418439719,0.007000000000000002,0.0044022030651341,0.009729370629370628,0.004564179104477611
1705354471,0.6409131767109297,1.9479398793987923,0.41383435651801903,15.639052577763882,0.2917359759334623,6.610115213225424,0.620039463299134,3.4232452492161745,2.5867896932937327,0.26318055654402567,0.2295626169832825,111722496,43520000,12001280,40304640,43212800,16449536,38645760,10268672,44900352,3018752,8892416,50206.33299284984,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.867,24.4,1.067,78.264,1.067,12.733,12.6,1.067,143.933,17.933,7.2,0,0,0,0,0.003006060606060606,0.003265979381443299,0.221875,0.06189759036144578,0.0031025641025641025,0.18354651162790697,0.0034,0.001991858237547893,0.007472027972027972,0.00282089552238806,0.00465939393939394,0.006540322580645172,0.8500000000000006,0.09941128148959473,0.004784615384615385,0.7407801418439719,0.007000000000000002,0.0044022030651341,0.009729370629370628,0.004564179104477611
1705354472,0.6409131767109297,1.9529397002122064,0.41383435651801903,15.326314267111057,0.2917359759334623,6.610115213225424,0.620039463299134,3.425369436941958,2.5867896932937327,0.26318055654402567,0.2295626169832825,111722496,43520000,12001280,40304640,43212800,16449536,38645760,10149888,44900352,3018752,8892416,50206.33299284984,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.867,24.4,1.067,78.264,1.067,12.733,12.6,1.067,143.933,17.933,7.2,0,0,0,0,0.003006060606060606,0.003265979381443299,0.221875,0.06189759036144578,0.0031025641025641025,0.18354651162790697,0.0034,0.001991858237547893,0.007472027972027972,0.00282089552238806,0.00465939393939394,0.006540322580645172,0.8500000000000006,0.09941128148959473,0.004784615384615385,0.7407801418439719,0.007000000000000002,0.0044022030651341,0.009729370629370628,0.004564179104477611
1705354473,0.6409131767109297,1.9529397002122064,0.41383435651801903,15.013575956458237,0.2917359759334623,6.610115213225424,0.620039463299134,3.425369436941958,2.5867896932937327,0.26318055654402567,0.2299289551204275,111722496,43520000,12001280,40304640,43212800,16449536,38645760,10149888,44900352,3018752,8904704,50206.33299284984,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.867,24.4,1.067,78.264,1.067,12.733,12.6,1.067,144.333,18.333,7.2,0,0,0,0,0.003006060606060606,0.003265979381443299,0.221875,0.06189759036144578,0.0031025641025641025,0.18354651162790697,0.0034,0.0019959456236584784,0.00747289972899729,0.00282089552238806,0.00465939393939394,0.006540322580645172,0.8500000000000006,0.09941128148959473,0.004784615384615385,0.7407801418439719,0.007000000000000002,0.0044030050083472445,0.009705962059620595,0.004564179104477611
1705354474,0.6409131767109297,1.9529397002122064,0.41383435651801903,11.120592500000157,0.2917359759334623,6.610115213225424,0.620039463299134,3.449988589395721,2.5867896932937327,0.26318055654402567,0.2299289551204275,111722496,43520000,12001280,40304640,43212800,16449536,38645760,10149888,44900352,3018752,8904704,50206.33299284984,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.867,24.4,1.067,78.264,1,12.733,12.6,1.067,144.333,18.333,7.2,0,0,0,0,0.003006060606060606,0.003265979381443299,0.221875,0.06189759036144578,0.0030952380952380953,0.18354651162790697,0.0034,0.0019959456236584784,0.00747289972899729,0.00282089552238806,0.00465939393939394,0.006540322580645172,0.8500000000000006,0.09941128148959473,0.004771428571428571,0.7407801418439719,0.007000000000000002,0.0044030050083472445,0.009705962059620595,0.004564179104477611
1705354475,0.6409131767109297,1.9529397002122064,0.4612377948024632,11.120592500000157,0.2917359759334623,6.610115213225424,0.5463337541450954,3.449988589395721,2.5867896932937327,0.26318055654402567,0.24079185573554615,111722496,43520000,12001280,40304640,43212800,16449536,38645760,10149888,44900352,3018752,8904704,50206.33299284984,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.867,24.4,1.067,78.264,1,12.733,12.6,1.067,144.333,18.333,7.2,0,0,0,0,0.003006060606060606,0.003265979381443299,0.221875,0.06189759036144578,0.0030952380952380953,0.18354651162790697,0.0034,0.0019959456236584784,0.00747289972899729,0.00282089552238806,0.00465939393939394,0.006540322580645172,0.8500000000000006,0.09941128148959473,0.004771428571428571,0.7407801418439719,0.007000000000000002,0.0044030050083472445,0.009705962059620595,0.004564179104477611
1705354476,0.6409131767109297,1.9529397002122064,0.4612377948024632,11.120592500000157,0.2917359759334623,6.610115213225424,0.6553940558465229,3.4499885893957214,2.5867896932937327,0.26318055654402567,0.24079185573554615,111722496,43520000,12001280,40304640,43212800,16449536,38645760,10149888,44900352,3018752,8904704,50206.33299284984,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.867,24.4,1.067,78.264,1,12.733,12.6,1.067,144.333,18.333,7.2,0,0,0,0,0.003006060606060606,0.003265979381443299,0.221875,0.06189759036144578,0.0030952380952380953,0.18354651162790697,0.0034,0.0019959456236584784,0.00747289972899729,0.002789855072463768,0.00465939393939394,0.006540322580645172,0.8500000000000006,0.09941128148959473,0.004771428571428571,0.7407801418439719,0.007000000000000002,0.0044030050083472445,0.009705962059620595,0.004569565217391304
1705354477,0.6409131767109297,1.9529397002122064,0.4612377948024632,11.120592500000157,0.2917359759334623,6.610115213225424,0.6553940558465229,3.4499885893957214,2.5867896932937327,0.26318055654402567,0.24079185573554615,111722496,43520000,12001280,40304640,43212800,16449536,38645760,10149888,44900352,3018752,8904704,50206.33299284984,0,0,0,4,4,9,4,3,30,3,4,4,4,3,13.733,23.733,0.933,75.669,1,12.733,12.333,1.067,138.867,17.667,7.2,0,0,0,0,0.003,0.0032343434343434342,0.24021739130434785,0.0649251661055348,0.0030952380952380953,0.18568883610451303,0.0034,0.0020040236686390536,0.007433949801849405,0.002794326241134752,0.004639324116743472,0.005499999999999989,0.9700000000000002,0.13116664873464906,0.004771428571428571,0.7431159420289858,0.007000000000000002,0.004406106508875739,0.00961889035667107,0.004570212765957447
1705354478,0.6409131767109297,1.9529397002122064,0.4527670970827429,13.277065884596242,0.29173597593346223,6.610115213225424,0.655394055846523,3.4499885893957214,2.5867896932937327,0.26318055654402567,0.24079185573554615,111722496,43520000,12001280,40304640,43212800,16449536,38645760,10149888,44900352,3018752,8904704,50206.33299284984,0,0,0,4,4,9,4,3,30,3,4,4,4,3,13.733,23.733,0.933,75.669,1,12.733,12.333,1,138.867,17.667,7.2,0,0,0,0,0.003,0.0032343434343434342,0.24021739130434785,0.0649251661055348,0.0030952380952380953,0.18568883610451303,0.0033888888888888888,0.0020040236686390536,0.007433949801849405,0.002794326241134752,0.004639324116743472,0.005499999999999989,0.9700000000000002,0.13116664873464906,0.004771428571428571,0.7431159420289858,0.006928571428571431,0.004406106508875739,0.00961889035667107,0.004570212765957447
1705354479,0.4598340703373363,1.9529397002122064,0.4527670970827429,12.962217779388215,0.18247162239929193,6.610115213225424,0.655394055846523,3.4499885893957214,2.5867896932937327,0.26318055654402567,0.24079185573554615,111722496,43520000,12001280,40304640,43212800,16449536,38645760,10149888,44900352,3018752,8904704,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,13.733,23.733,0.933,75.669,1,12.467,12.333,1,131.267,17.667,7.2,0,0,0,0,0.003,0.0032343434343434342,0.24021739130434785,0.0649251661055348,0.0030952380952380953,0.18773923444976073,0.0033888888888888888,0.001981277004320691,0.007433949801849405,0.002794326241134752,0.004639324116743472,0.005499999999999989,0.9700000000000002,0.13116664873464906,0.004771428571428571,0.730223880597015,0.006928571428571431,0.004401632261161785,0.00961889035667107,0.004570212765957447
1705354480,0.470795876597054,1.9529397002122064,0.4527670970827429,12.647369674180187,0.18720994509417552,6.610115213225424,0.655394055846523,3.4499885893957214,2.5867896932937327,0.26318055654402567,0.24079185573554615,111722496,43520000,12001280,40304640,43212800,16449536,38645760,10149888,44900352,3018752,8904704,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,13.733,24.8,0.933,75.669,1,12.467,12.333,1,131.267,17.667,7.2,0,0,0,0,0.003,0.003207584830339321,0.24021739130434785,0.0649251661055348,0.0030952380952380953,0.18773923444976073,0.0033888888888888888,0.001981277004320691,0.007433949801849405,0.002794326241134752,0.004639324116743472,0.004973652694610778,0.9700000000000002,0.13116664873464906,0.004771428571428571,0.730223880597015,0.006928571428571431,0.004401632261161785,0.00961889035667107,0.004570212765957447
1705354481,0.48175768285677184,1.9529397002122064,0.4527670970827429,12.332521568972158,0.19194826778905905,5.63286476324349,0.655394055846523,3.4499885893957214,2.5867896932937327,0.26318055654402567,0.24079185573554615,111722496,43520000,12001280,40304640,43212800,16449536,38645760,10149888,44900352,3018752,8904704,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,13.733,24.8,0.933,75.669,1,12.467,12.333,1,131.267,17.667,7.2,0,0,0,0,0.003,0.003207584830339321,0.24021739130434785,0.0649251661055348,0.0030952380952380953,0.18773923444976073,0.0033888888888888888,0.001981277004320691,0.007433949801849405,0.002794326241134752,0.004639324116743472,0.004973652694610778,0.9700000000000002,0.13116664873464906,0.004771428571428571,0.730223880597015,0.006928571428571431,0.004401632261161785,0.00961889035667107,0.004570212765957447
1705354482,0.40539500000001283,1.9529397002122064,0.4527670970827429,12.017673463764131,0.19668659048394263,4.245292500000062,0.6553940558465229,3.4499885893957214,2.6551070866647035,0.26318055654402567,0.24079185573554615,111722496,43520000,12001280,40304640,43212800,16449536,38645760,10149888,44900352,3018752,8904704,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,13.733,25.067,1.067,75.736,1.133,12.467,12.333,1.133,131.2,17.667,7.467,0,0,0,0,0.003,0.0032067594433399602,0.25,0.06496534563201735,0.003045454545454545,0.18773923444976073,0.0032564102564102563,0.0019829858614905348,0.007433949801849405,0.002795774647887324,0.004639324116743472,0.004972166998011928,0.9666666666666666,0.13124374555163493,0.004681818181818182,0.730223880597015,0.0056,0.004401965013179967,0.00961889035667107,0.004570422535211268
1705354483,0.40539500000001283,1.6648539702684029,0.4527670970827429,19.074128811450088,0.16591000000000022,5.619467786100996,0.7404084433143563,3.4499885893957214,2.615653859557398,0.26318055654402567,0.24079185573554615,111722496,43520000,12001280,40796160,43212800,16388096,38649856,10149888,45002752,3018752,8904704,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,13.733,25.067,1.067,75.736,1.133,12.467,12.333,1.133,131.2,17.667,7.467,0,0,0,0,0.003,0.0032067594433399602,0.25,0.06496534563201735,0.003045454545454545,0.18773923444976073,0.0032564102564102563,0.0019829858614905348,0.007433949801849405,0.002795774647887324,0.004639324116743472,0.004972166998011928,0.9666666666666666,0.13124374555163493,0.004681818181818182,0.730223880597015,0.0056,0.004401965013179967,0.00961889035667107,0.004570422535211268
1705354484,0.40539500000001283,1.635550321509069,0.4527670970827429,19.074128811450088,0.16591000000000022,6.6451460841967664,0.7404084433143563,3.4499885893957214,2.615653859557398,0.26318055654402567,0.24079185573554615,111722496,43520000,12001280,40796160,43212800,16388096,38649856,10149888,45002752,3018752,8904704,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,13.733,25.067,1.067,75.736,1.133,12.467,12.333,1.133,131.2,17.667,7.467,0,0,0,0,0.003,0.0032067594433399602,0.25,0.06496534563201735,0.003045454545454545,0.18773923444976073,0.0032564102564102563,0.0019829858614905348,0.007433949801849405,0.002795774647887324,0.004639324116743472,0.004972166998011928,0.9666666666666666,0.13124374555163473,0.004681818181818182,0.730223880597015,0.0056,0.004401965013179967,0.00961889035667107,0.004570422535211268
1705354485,0.40539500000001283,1.6026823706133606,0.4527670970827429,19.074128811450088,0.16591000000000022,6.6451460841967664,0.7404084433143563,3.4499885893957214,2.615653859557398,0.26318055654402567,0.24079185573554615,111722496,43520000,12001280,40796160,43212800,16388096,38649856,10149888,45002752,3018752,8904704,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,13.733,25.067,1.067,75.736,1.133,12.467,12.333,1.133,131.2,17.667,7.467,0,0,0,0,0.003,0.0032067594433399602,0.25,0.06496534563201735,0.003045454545454545,0.18773923444976073,0.0032564102564102563,0.0019829858614905348,0.007433949801849405,0.002795774647887324,0.004639324116743472,0.004972166998011928,0.9666666666666666,0.13124374555163473,0.004681818181818182,0.730223880597015,0.0056,0.004401965013179967,0.00961889035667107,0.004570422535211268
1705354486,0.40539500000001283,1.5698144197176522,0.4641962421712005,19.074128811450088,0.16591000000000022,6.6451460841967664,0.7404084433143563,3.478551355777664,2.615653859557398,0.26318055654402567,0.24635724685876506,111722496,43520000,12001280,40796160,43212800,16388096,38649856,10100736,45002752,3018752,8896512,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,13.733,25.067,1.067,75.736,1.133,12.467,12.333,1.133,131.2,17.667,7.467,0,0,0,0,0.003,0.0032067594433399602,0.25,0.06496534563201735,0.003045454545454545,0.18773923444976073,0.0032564102564102563,0.0019829858614905348,0.007433949801849405,0.002795774647887324,0.004639324116743472,0.004972166998011928,0.9666666666666666,0.13124374555163473,0.004681818181818182,0.730223880597015,0.0056,0.004401965013179967,0.00961889035667107,0.004570422535211268
1705354487,0.40539500000001283,1.5369464688219439,0.4641962421712005,19.074128811450088,0.16591000000000022,6.6451460841967664,0.7404084433143561,3.478551355777664,2.615653859557398,0.26318055654402567,0.24635724685876506,111722496,43520000,12001280,40796160,43212800,16388096,38649856,10100736,45002752,3018752,8896512,0,0,0,0,4,4,9,4,3,30,3,4,4,4,3,13.733,25.067,1.067,75.736,1.133,12.467,12.333,1.133,131.2,17.667,7.467,0,0,0,0,0.003,0.0032067594433399602,0.25,0.06496534563201735,0.003045454545454545,0.18773923444976073,0.0032564102564102563,0.0019829858614905348,0.007433949801849405,0.002795774647887324,0.004639324116743472,0.004972166998011928,0.9666666666666666,0.13124374555163473,0.004681818181818182,0.730223880597015,0.0056,0.004401965013179967,0.00961889035667107,0.004570422535211268
1705354488,0.65483171447934,1.5040785179262355,0.4641962421712005,19.074128811450088,0.16591000000000022,6.6451460841967664,0.7404084433143561,3.478551355777664,2.615653859557398,0.18793723542808877,0.24635724685876506,111730688,43520000,12001280,40796160,43212800,16388096,38649856,10100736,45002752,3018752,8896512,46261.57668850237,0,0,0,4,4,9,4,3,30,3,4,4,4,3,13.733,25.067,1.067,75.736,1.133,12.467,12.333,1.133,131.8,18.267,7.467,0,0,0,0,0.003,0.0032067594433399602,0.25,0.06496534563201735,0.003045454545454545,0.18773923444976073,0.0032564102564102563,0.0019807877041306435,0.007450331125827815,0.002795774647887324,0.004639324116743472,0.004972166998011928,0.9666666666666666,0.13124374555163473,0.004681818181818182,0.730223880597015,0.0056,0.004401536983669548,0.00961721854304636,0.004570422535211268
1705354489,0.65483171447934,1.471210567030527,0.4641962421712005,19.074128811450088,0.16591000000000022,6.6451460841967664,0.7404084433143561,3.478551355777664,2.615653859557398,,0.24635724685876506,111730688,43520000,12001280,40796160,43212800,16388096,38649856,10100736,45002752,3018752,8896512,46261.57668850237,0,0,,4,4,9,4,3,30,3,4,4,4,3,13.733,25.067,1.067,75.736,1.4,12.467,12.333,1.133,131.8,18.267,7.467,0,0,0,0,0.003,0.0032067594433399602,0.25,0.06496534563201735,0.0030444444444444447,0.18773923444976073,0.0032564102564102563,0.0019807877041306435,0.007450331125827815,0.002795774647887324,0.004639324116743472,0.004972166998011928,0.9666666666666666,0.13124374555163473,0.004680000000000001,0.730223880597015,0.0056,0.004401536983669548,0.00961721854304636,0.004570422535211268
1705354490,0.65483171447934,1.4383426161348187,0.4641962421712005,19.074128811450088,0.16591000000000022,6.6451460841967664,0.7404084433143561,3.478551355777664,2.615653859557398,0.27528246401485135,0.24635724685876506,111730688,43520000,12001280,40796160,43212800,16388096,38649856,10100736,45002752,3014656,8896512,46261.57668850237,0,0,0,4,4,9,4,3,30,3,4,4,4,3,13.733,25.067,1.067,75.736,1.4,12.467,12.333,1.133,131.8,18.267,7.467,0,0,0,0,0.003,0.0032067594433399602,0.25,0.06496534563201735,0.0030444444444444447,0.18773923444976073,0.0032564102564102563,0.0019807877041306435,0.007450331125827815,0.002795774647887324,0.004639324116743472,0.004972166998011928,0.9666666666666666,0.13124374555163473,0.004680000000000001,0.730223880597015,0.0056,0.004401536983669548,0.00961721854304636,0.004570422535211268
1705354491,0.65483171447934,1.4054746652391104,0.4641962421712005,19.041521248453105,0.16591000000000022,6.6451460841967664,0.7404084433143561,3.478551355777664,2.615653859557398,0.27528246401485135,0.24746275261837894,111730688,43520000,12001280,40796160,43212800,16388096,38649856,10100736,45002752,3014656,8896512,46261.57668850237,0,0,0,4,4,9,4,3,30,3,4,4,4,3,13.733,25.067,1.067,75.736,1.4,12.467,12.333,1.133,131.8,18.267,8.4,0,0,0,0,0.003,0.0032067594433399602,0.25,0.06496534563201735,0.0030444444444444447,0.18773923444976073,0.0032564102564102563,0.0019807877041306435,0.007450331125827815,0.0027351916376306615,0.004639324116743472,0.004972166998011928,0.9666666666666666,0.13124374555163473,0.004680000000000001,0.730223880597015,0.0056,0.004401536983669548,0.00961721854304636,0.0045581881533101045
1705354492,0.65483171447934,1.372606714343402,0.4641962421712005,19.041521248453105,0.30839749917736176,6.6451460841967664,0.7404084433143561,3.478551355777664,2.615653859557398,0.27528246401485135,0.24746275261837894,111730688,43520000,12001280,40796160,43216896,16388096,38649856,10100736,45002752,3014656,8896512,46261.57668850237,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.467,26.067,1.333,76.474,1.4,12.467,13,1.133,140.2,19.533,8.733,0,0,0,0,0.0029905362776025237,0.003213228035538006,0.25,0.06489357634936921,0.0030444444444444447,0.19125874125874126,0.0032564102564102563,0.001994789199431549,0.0074833555259653795,0.0027491525423728813,0.004628391167192429,0.0049838104639684105,0.9571428571428572,0.10709148942288343,0.004680000000000001,0.7391891891891894,0.0056,0.004404263382283277,0.009677762982689748,0.004571525423728813
1705354493,0.65483171447934,2.172094995759148,0.4641962421712005,19.041521248453105,0.30839749917736176,6.6451460841967664,0.7404084433143561,2.2795277589605663,2.615653859557398,0.27528246401485135,0.24746275261837894,111730688,43585536,12001280,40796160,43216896,16388096,38649856,10100736,45002752,3014656,8896512,46261.57668850237,0,0,0,4,4,9,4,3,30,3,4,4,4,3,14.467,26.067,1.333,76.474,1.4,12.467,13,1.2,140.2,19.533,8.733,0,0,0,0,0.0029905362776025237,0.003213228035538006,0.25,0.06489357634936921,0.0030444444444444447,0.19125874125874126,0.0033,0.001994789199431549,0.0074833555259653795,0.0027491525423728813,0.004628391167192429,0.0049838104639684105,0.9571428571428572,0.10709148942288343,0.004680000000000001,0.7391891891891894,0.006166666666666666,0.004404263382283277,0.009677762982689748,0.004571525423728813
